Date,Open,High,Low,Adj Close,Volume,Prev Day OI,Prev Day Volume
2012-12-19,1406.75,1406.75,1406.75,1406.75,0,0,0
2012-12-20,1414,1414,1414,1414,0,0,0
2012-12-21,1399.5,1399.5,1399.5,1399.5,0,0,0
2012-12-24,1393.25,1393.25,1393.25,1393.25,0,0,0
2012-12-26,1387,1387,1387,1387,0,0,0
2012-12-27,1384.5,1384.5,1384.5,1384.5,0,0,0
2012-12-28,1357.5,1357.5,1357.5,1357.5,0,0,0
2012-12-31,1393.75,1393.75,1393.75,1393.75,0,0,0
2013-01-02,1430.5,1430.5,1430.5,1430.5,0,0,0
2013-01-03,1427,1427,1427,1427,0,0,0
2013-01-04,1431.25,1431.25,1431.25,1431.25,0,0,0
2013-01-07,1429.25,1429.25,1429.25,1429.25,0,0,0
2013-01-08,1425.75,1425.75,1425.75,1425.75,,0,5
2013-01-09,1429.25,1429.25,1429.25,1429.25,0,0,0
2013-01-10,1440.5,1440.5,1440.5,1440.5,0,0,0
2013-01-11,1440.5,1440.5,1440.5,1440.5,0,0,0
2013-01-14,1437.75,1437.75,1437.75,1437.75,0,0,0
2013-01-15,1438.5,1438.5,1438.5,1438.5,0,0,0
2013-01-16,1439,1439,1439,1439,0,0,0
2013-01-17,1449,1449,1449,1449,0,0,0
2013-01-18,1452.25,1452.25,1452.25,1452.25,0,0,0
2013-01-22,1462.75,1462.75,1462.75,1462.75,0,0,0
2013-01-23,1463.75,1463.75,1463.75,1463.75,0,0,0
2013-01-24,1465.25,1465.25,1465.25,1465.25,0,0,0
2013-01-25,1469,1469,1469,1469,0,0,0
2013-01-28,1470.75,1470.75,1470.75,1470.75,0,0,0
2013-01-29,1478.75,1478.75,1478.75,1478.75,0,0,0
2013-01-30,1469,1469,1469,1469,0,0,0
2013-01-31,1467.25,1467.25,1467.25,1467.25,0,0,0
2013-02-01,1480.75,1480.75,1480.75,1480.75,0,0,0
2013-02-04,1467.5,1467.5,1467.5,1467.5,0,0,0
2013-02-05,1480,1480,1480,1480,0,0,0
2013-02-06,1481,1481,1481,1481,0,0,0
2013-02-07,1479.5,1479.5,1479.5,1479.5,0,0,0
2013-02-08,1486.5,1486.5,1486.5,1486.5,0,0,0
2013-02-11,1487.25,1487.25,1487.25,1487.25,0,0,0
2013-02-12,1490.5,1490.5,1490.5,1490.5,0,0,0
2013-02-13,1491.5,1491.5,1491.5,1491.5,0,0,0
2013-02-14,1493,1493,1493,1493,0,0,0
2013-02-15,1492,1492,1492,1492,0,0,0
2013-02-19,1502.75,1502.75,1502.75,1502.75,0,0,0
2013-02-20,1482,1482,1482,1482,0,0,0
2013-02-21,1476,1476,1476,1476,0,0,0
2013-02-22,1489.5,1489.5,1489.5,1489.5,0,0,0
2013-02-25,1462.25,1462.25,1462.25,1462.25,0,0,0
2013-02-26,1467.25,1467.25,1467.25,1467.25,0,0,0
2013-02-27,1490.5,1490.5,1490.5,1490.5,0,0,0
2013-02-28,1488.25,1488.25,1488.25,1488.25,0,0,0
2013-03-01,1491.5,1491.5,1491.5,1491.5,0,0,0
2013-03-04,1501,1501,1501,1501,0,0,0
2013-03-05,1512.75,1512.75,1512.75,1512.75,0,0,0
2013-03-06,1518,1518,1515.5,1515.5,0,0,0
2013-03-07,1518.75,1518.75,1518.75,1518.75,,1,1
2013-03-08,1526.75,1526.75,1517,1526,,1,0
2013-03-11,1518,1532,1518,1532,,2,2
2013-03-12,1528,1528,1528,1528,,4,2
2013-03-13,1531,1531,1531,1531,,4,0
2013-03-14,1540.5,1540.5,1536.75,1536.75,,4,0
2013-03-15,1534.25,1534.25,1534.25,1534.25,,4,1
2013-03-15,1527.25,1527.25,1527.25,1527.25,0,0,0
2013-03-18,1514.5,1532.25,1512.5,1527.5,,4,0
2013-03-18,1520.5,1520.5,1520.5,1520.5,0,0,0
2013-03-19,1531.5,1531.5,1514.25,1523.25,,6,12
2013-03-19,1516.25,1516.25,1516.25,1516.25,0,0,0
2013-03-20,1530.25,1530.25,1530.25,1530.25,,7,19
2013-03-20,1523.25,1523.25,1523.25,1523.25,0,0,0
2013-03-21,1525.75,1525.75,1520.25,1520.25,,7,0
2013-03-21,1513.25,1513.25,1513.25,1513.25,0,0,0
2013-03-22,1532.5,1533.25,1532.5,1533.25,,9,4
2013-03-22,1526.25,1526.25,1526.25,1526.25,0,0,0
2013-03-25,1539,1539.5,1524.5,1528.25,,10,1
2013-03-25,1521.25,1521.25,1521.25,1521.25,0,0,0
2013-03-26,1534.25,1538.5,1534.25,1538.5,,10,6
2013-03-26,1531.5,1531.5,1531.5,1531.5,0,0,0
2013-03-27,1538,1538,1538,1538,,9,3
2013-03-27,1525,1531,1525,1531,0,0,0
2013-03-28,1544,1544,1544,1544,,9,0
2013-03-28,1533,1537,1533,1537,,1,1
2013-04-01,1540.5,1542.5,1537,1537,,9,0
2013-04-01,1530,1530,1530,1530,,0,1
2013-04-02,1541,1549.25,1541,1545.5,,11,6
2013-04-02,1538.5,1538.5,1538.5,1538.5,0,0,0
2013-04-03,1539,1539,1529.5,1529.5,,10,6
2013-04-03,1522.5,1522.5,1522.5,1522.5,0,0,0
2013-04-04,1535.5,1535.5,1535.5,1535.5,,12,4
2013-04-04,1517.75,1528.5,1517.75,1528.5,0,0,0
2013-04-05,1533.5,1533.5,1527,1527,,12,0
2013-04-05,1520,1520,1520,1520,,0,4
2013-04-08,1540.25,1540.25,1540.25,1540.25,,12,1
2013-04-08,1533.25,1533.25,1533.25,1533.25,0,0,0
2013-04-09,1540.75,1544.25,1540.25,1544.25,,12,0
2013-04-09,1537.25,1537.25,1537.25,1537.25,0,0,0
2013-04-10,1551,1564,1551,1564,,10,2
2013-04-10,1557,1557,1557,1557,0,0,0
2013-04-11,1563,1569,1563,1569,,11,3
2013-04-11,1562,1562,1562,1562,0,0,0
2013-04-12,1567,1567,1560,1563,,14,3
2013-04-12,1562,1562,1556,1556,0,0,0
2013-04-15,1551.75,1551.75,1524.5,1524.5,,22,10
2013-04-15,1541,1541,1517.5,1517.5,,11,11
2013-04-16,1530.25,1549.75,1530.25,1549.75,,21,4
2013-04-16,1542.75,1542.75,1542.75,1542.75,,11,11
2013-04-17,1527.25,1527.25,1527.25,1527.25,,20,1
2013-04-17,1520.25,1520.25,1520.25,1520.25,,11,0
2013-04-18,1515.25,1515.25,1515.25,1515.25,,20,7
2013-04-18,1508.25,1508.25,1508.25,1508.25,0,0,0
2013-04-19,1528.75,1528.75,1528.75,1528.75,,20,0
2013-04-19,1518,1521.75,1518,1521.75,0,0,0
2013-04-22,1537,1537,1537,1537,,20,0
2013-04-22,1530,1530,1530,1530,,1,1
2013-04-23,1532.5,1555,1532.5,1555,,20,0
2013-04-23,1548,1548,1548,1548,,1,0
2013-04-24,1554,1558.5,1554,1555.5,,27,10
2013-04-24,1548.5,1548.5,1548.5,1548.5,,1,0
2013-04-25,1568,1568,1563,1563,,29,4
2013-04-25,1556,1556,1556,1556,,1,0
2013-04-26,1554.75,1557.75,1554.75,1557.75,,28,6
2013-04-26,1550.75,1550.75,1550.75,1550.75,,1,0
2013-04-29,1567.5,1572.25,1567.5,1569.5,,30,2
2013-04-29,1562.5,1562.5,1562.5,1562.5,,1,0
2013-04-30,1569.25,1573.5,1563.25,1573.5,,32,5
2013-04-30,1566.5,1566.5,1566.5,1566.5,,1,0
2013-05-01,1573,1574.25,1558.5,1558.5,,35,10
2013-05-01,1551.5,1551.5,1551.5,1551.5,,1,0
2013-05-02,1571,1579.75,1569.5,1573.75,,33,24
2013-05-02,1571.25,1571.25,1566.75,1566.75,,1,0
2013-05-03,1574.25,1590,1573.75,1590,,33,13
2013-05-03,1583,1583,1583,1583,,2,1
2013-05-06,1591.5,1594.75,1591.5,1594.75,,51,30
2013-05-06,1587.75,1587.75,1587.75,1587.75,,2,0
2013-05-07,1592.75,1602,1592,1602,,52,2
2013-05-07,1595,1595,1595,1595,,2,0
2013-05-08,1610.25,1610.25,1610.25,1610.25,,57,8
2013-05-08,1603.25,1603.25,1603.25,1603.25,,2,0
2013-05-09,1611.5,1611.5,1606.25,1606.25,,57,0
2013-05-09,1600.25,1600.25,1595,1599.25,,2,0
2013-05-10,1611.25,1611.25,1611.25,1611.25,,62,5
2013-05-10,1603.5,1604.25,1603.5,1604.25,,7,7
2013-05-13,1612.25,1612.25,1612.25,1612.25,,62,0
2013-05-13,1605,1605.25,1605,1605.25,,7,6
2013-05-14,1620,1629.75,1620,1629.75,,62,0
2013-05-14,1622.75,1622.75,1622.75,1622.75,,7,1
2013-05-15,1626,1641,1625.5,1636.25,,64,3
2013-05-15,1630,1630,1629.25,1629.25,,7,0
2013-05-16,1639.25,1639.25,1630.25,1630.25,,68,18
2013-05-16,1622.5,1623.25,1622.5,1623.25,,5,2
2013-05-17,1640.75,1650,1640.75,1645,,68,3
2013-05-17,1638,1638,1638,1638,,5,1
2013-05-20,1649.75,1652,1644.5,1646.75,,123,59
2013-05-20,1639.75,1639.75,1639.75,1639.75,,5,0
2013-05-21,1652.25,1652.25,1647.75,1647.75,,127,8
2013-05-21,1640.75,1640.75,1640.75,1640.75,,5,0
2013-05-22,1650,1662,1633.25,1637.75,,127,2
2013-05-22,1627.5,1630.75,1627.5,1630.75,,5,0
2013-05-23,1628.5,1633.75,1617.5,1632.25,,130,10
2013-05-23,1616.5,1628,1616.5,1625.25,,6,1
2013-05-24,1621.25,1632.75,1620.25,1632.75,,123,34
2013-05-24,1625.75,1625.75,1625.75,1625.75,,7,3
2013-05-28,1650,1654,1636.75,1636.75,,123,2
2013-05-28,1649.25,1649.25,1629.75,1629.75,,7,3
2013-05-29,1626,1630,1625,1629,,126,12
2013-05-29,1615,1622,1615,1622,,8,1
2013-05-30,1635.75,1635.75,1635.75,1635.75,,129,3
2013-05-30,1628.75,1628.75,1628.75,1628.75,,9,1
2013-05-31,1625,1625,1610.75,1611.25,,129,0
2013-05-31,1634,1634,1604.25,1604.25,,9,0
2013-06-03,1612.75,1619.25,1604.75,1618.25,,125,16
2013-06-03,1611.25,1611.25,1611.25,1611.25,,25,21
2013-06-04,1625.75,1625.75,1609,1613.25,,126,11
2013-06-04,1606.25,1606.25,1606.25,1606.25,,25,0
2013-06-05,1593.75,1594.25,1589.25,1590,,132,13
2013-06-05,1596,1596,1583,1583,,25,0
2013-06-06,1594,1604.5,1586.25,1604.5,,120,15
2013-06-06,1582.5,1597.5,1574,1597.5,,28,3
2013-06-07,1612.5,1620.5,1610.25,1620.5,,99,33
2013-06-07,1606.25,1613.5,1606.25,1613.5,,31,3
2013-06-10,1622,1627.25,1622,1624.25,,104,8
2013-06-10,1617.25,1617.25,1617.25,1617.25,,30,1
2013-06-11,1609.75,1613,1609,1609.25,,111,8
2013-06-11,1603,1603,1602,1602.25,,30,0
2013-06-12,1612.25,1619.75,1592,1592,,611,511
2013-06-12,1585,1585,1585,1585,,30,5
2013-06-13,1592.75,1618.75,1580.75,1618.75,,650,60
2013-06-13,1574.5,1611.75,1574.5,1611.75,,30,0
2013-06-14,1619.75,1619.75,1606.25,1606.25,,671,37
2013-06-14,1599.25,1599.25,1599.25,1599.25,,30,1
2013-06-17,1616,1626,1614.5,1621.5,,1254,650
2013-06-17,1614.5,1614.5,1614.5,1614.5,,30,0
2013-06-18,1621,1633,1621,1632.75,,1547,324
2013-06-18,1625.75,1625.75,1625.75,1625.75,,30,0
2013-06-19,1633,1635.25,1611,1611,,1546,7
2013-06-19,1604,1604,1604,1604,,30,0
2013-06-19,1597,1597,1597,1597,0,0,0
2013-06-20,1608.75,1608.75,1567,1571.25,,1543,42
2013-06-20,1585,1585,1564.25,1564.25,,30,0
2013-06-20,1557.25,1557.25,1557.25,1557.25,0,0,0
2013-06-21,1581,1581,1559,1571.5,,1562,109
2013-06-21,1556,1564.5,1556,1564.5,,32,2
2013-06-21,1557.5,1557.5,1557.5,1557.5,0,0,0
2013-06-24,1565,1565,1542.25,1553.5,,1563,47
2013-06-24,1555.5,1559.5,1546.5,1546.5,,32,1
2013-06-24,1539.5,1539.5,1539.5,1539.5,0,0,0
2013-06-25,1546.5,1573.5,1546,1569,,1552,60
2013-06-25,1552.25,1562,1552.25,1562,,33,2
2013-06-25,1555,1555,1555,1555,0,0,0
2013-06-26,1567.25,1587,1560.75,1583,,1594,81
2013-06-26,1580.75,1582,1576,1576,,34,3
2013-06-26,1569,1569,1569,1569,0,0,0
2013-06-27,1584.5,1600.75,1584.25,1594,,1600,87
2013-06-27,1582,1587,1582,1587,,33,10
2013-06-27,1580,1580,1580,1580,0,0,0
2013-06-28,1585.25,1591.5,1582.25,1586.5,,1607,33
2013-06-28,1590,1590,1579.5,1579.5,,34,1
2013-06-28,1572.5,1572.5,1572.5,1572.5,0,0,0
2013-07-01,1583.25,1606,1581.25,1594,,2046,561
2013-07-01,1587,1587,1587,1587,,34,1
2013-07-01,1580,1580,1580,1580,0,0,0
2013-07-02,1594,1605.25,1588.5,1594.5,,2001,121
2013-07-02,1587.5,1587.5,1587.5,1587.5,,34,0
2013-07-02,1580.5,1580.5,1580.5,1580.5,0,0,0
2013-07-03,1590.5,1598,1582.5,1596.5,,2010,39
2013-07-03,1589.5,1589.5,1589.5,1589.5,,34,0
2013-07-03,1582.5,1582.5,1582.5,1582.5,0,0,0
2013-07-05,1602,1615,1599,1614.5,,1998,156
2013-07-05,1594.25,1607.5,1594.25,1607.5,,34,0
2013-07-05,1600.5,1600.5,1600.5,1600.5,0,0,0
2013-07-08,1616.75,1624.75,1616.75,1622.75,,2004,23
2013-07-08,1615.75,1615.75,1615.75,1615.75,,34,1
2013-07-08,1608.75,1608.75,1608.75,1608.75,0,0,0
2013-07-09,1626.75,1632.75,1626.75,1632.75,,2010,33
2013-07-09,1625.25,1625.75,1624.5,1625.75,,34,0
2013-07-09,1618.75,1618.75,1618.75,1618.75,0,0,0
2013-07-10,1630.5,1640,1629.75,1635.75,,2009,180
2013-07-10,1630,1633.25,1628.25,1628.75,,36,2
2013-07-10,1621.75,1621.75,1621.75,1621.75,0,0,0
2013-07-11,1649.25,1657.75,1649,1657.25,,2014,18
2013-07-11,1639,1650.25,1639,1650.25,,217,185
2013-07-11,1643.25,1643.25,1643.25,1643.25,0,0,0
2013-07-12,1656.75,1658.75,1655.75,1657.5,,2006,45
2013-07-12,1655.75,1655.75,1650.5,1650.5,,217,2
2013-07-12,1643.5,1643.5,1643.5,1643.5,0,0,0
2013-07-15,1662.5,1666.25,1662.5,1664.5,,2007,9
2013-07-15,1657.75,1659,1657.5,1657.5,,218,1
2013-07-15,1650.5,1650.5,1650.5,1650.5,,1,1
2013-07-16,1663.25,1666,1654,1658.5,,2013,26
2013-07-16,1651,1658.5,1647.25,1651.5,,219,1
2013-07-16,1644.5,1644.5,1644.5,1644.5,,1,0
2013-07-17,1659.25,1667.25,1653.5,1662.75,,2022,27
2013-07-17,1656.75,1656.75,1648.75,1656,,222,5
2013-07-17,1649,1649,1649,1649,,1,0
2013-07-18,1661.5,1675.25,1659.75,1667.75,,2039,224
2013-07-18,1652.5,1666.75,1652.5,1661,,220,161
2013-07-18,1654,1654,1654,1654,,1,0
2013-07-19,1663.75,1678,1663,1676.75,,2046,62
2013-07-19,1670,1670,1670,1670,,221,2
2013-07-19,1663,1663,1663,1663,,1,0
2013-07-22,1679,1681,1673.25,1677.5,,2058,108
2013-07-22,1671,1673.75,1667,1671,,221,0
2013-07-22,1664,1664,1664,1664,,1,0
2013-07-23,1679.5,1682.5,1674,1675.5,,2060,17
2013-07-23,1674.25,1675.5,1669,1669,,220,3
2013-07-23,1662,1662,1662,1662,,1,0
2013-07-24,1675.25,1682,1665,1671,,2061,16
2013-07-24,1671,1671.25,1664,1664.5,,223,3
2013-07-24,1657.5,1657.5,1657.5,1657.5,,1,0
2013-07-25,1667,1673.5,1659.5,1671.25,,2054,80
2013-07-25,1662.25,1664.5,1658.5,1664.5,,223,4
2013-07-25,1657.5,1657.5,1657.5,1657.5,,1,0
2013-07-26,1673.75,1676,1658.25,1674,,2065,69
2013-07-26,1661.75,1667.25,1657.25,1667.25,,223,1
2013-07-26,1660.25,1660.25,1654.5,1660.25,,1,0
2013-07-29,1671,1674.75,1664.25,1669.75,,2063,70
2013-07-29,1663,1663,1663,1663,,223,2
2013-07-29,1656,1656,1656,1656,,1,0
2013-07-30,1673.75,1675.25,1665.25,1672,,2075,33
2013-07-30,1665.25,1667.25,1658.75,1665.25,,223,0
2013-07-30,1658.25,1658.25,1658.25,1658.25,,4,4
2013-07-31,1670.75,1681,1667.75,1667.75,,2082,42
2013-07-31,1668.25,1675,1661,1661,,223,0
2013-07-31,1654,1661,1654,1654,,4,0
2013-08-01,1678.25,1690.5,1676.5,1687.5,,2082,14
2013-08-01,1680,1682,1677,1680.75,,430,207
2013-08-01,1673.75,1673.75,1673.75,1673.75,,4,0
2013-08-02,1690,1691.75,1683.75,1691,,2088,52
2013-08-02,1684.5,1684.5,1684.5,1684.5,,427,4
2013-08-02,1669,1677.5,1669,1677.5,,4,0
2013-08-05,1688.75,1691.75,1686.5,1689.5,,2091,4
2013-08-05,1683,1683,1681,1683,,427,4
2013-08-05,1676,1676,1676,1676,,6,4
2013-08-06,1686.5,1690,1676.25,1681,,2090,7
2013-08-06,1674.25,1674.25,1670.25,1674.25,,427,0
2013-08-06,1667.25,1667.25,1667.25,1667.25,,6,0
2013-08-07,1676.75,1676.75,1668.25,1675.25,,2089,17
2013-08-07,1668.5,1668.5,1663.75,1668.5,,427,0
2013-08-07,1661.5,1661.5,1660.5,1661.5,,6,0
2013-08-08,1678.25,1683.5,1672,1680.75,,2082,34
2013-08-08,1668.5,1675.25,1666,1674,,427,0
2013-08-08,1667,1667,1667,1667,,6,0
2013-08-09,1680.75,1682.75,1670.25,1673.25,,2206,157
2013-08-09,1668.5,1668.5,1663.75,1666.5,,428,1
2013-08-09,1661.25,1661.25,1659.5,1659.5,,6,0
2013-08-12,1670,1675,1663,1674.25,,2213,28
2013-08-12,1667.5,1667.75,1660,1667.5,,429,2
2013-08-12,1660.5,1660.5,1655.25,1660.5,,6,1
2013-08-13,1675.25,1681,1667,1678,,2214,16
2013-08-13,1671.25,1672,1664.75,1671.25,,429,0
2013-08-13,1664.25,1664.25,1658.75,1664.25,,6,0
2013-08-14,1676,1679.75,1668.75,1669,,2335,161
2013-08-14,1662.5,1662.5,1662.5,1662.5,,429,0
2013-08-14,1661.25,1661.25,1655.5,1655.5,,6,0
2013-08-15,1666.25,1668.75,1642.75,1642.75,,2356,42
2013-08-15,1646,1646,1636.25,1636.25,,429,0
2013-08-15,1636,1636,1629.25,1629.25,,6,1
2013-08-16,1643.25,1648.75,1637.25,1638,,2375,76
2013-08-16,1640,1645.75,1631,1631.5,,429,4
2013-08-16,1624.5,1624.5,1624.5,1624.5,,6,3
2013-08-19,1637.25,1644,1629.75,1631.75,,2382,45
2013-08-19,1630,1636.25,1623.75,1625.25,,426,28
2013-08-19,1618.25,1618.25,1618.25,1618.25,,6,0
2013-08-20,1632,1643.75,1628.5,1637.25,,2384,39
2013-08-20,1625,1634.75,1625,1630.75,,426,4
2013-08-20,1623.75,1623.75,1623.75,1623.75,,6,0
2013-08-21,1637.25,1641.25,1622.25,1623.25,,2387,35
2013-08-21,1616.5,1616.5,1616.5,1616.5,,427,1
2013-08-21,1609.5,1609.5,1609.5,1609.5,,6,0
2013-08-22,1618.75,1644,1618.75,1641.5,,2389,169
2013-08-22,1635,1637.25,1635,1635,,427,0
2013-08-22,1628,1628,1628,1628,,6,0
2013-08-23,1644,1649.25,1637.25,1648.25,,2392,42
2013-08-23,1638,1642.25,1634.25,1641.5,,427,0
2013-08-23,1634.5,1634.5,1634.5,1634.5,,6,0
2013-08-26,1650.25,1654.25,1640.75,1641,,2375,72
2013-08-26,1643.75,1646.75,1634.25,1634.5,,428,1
2013-08-26,1627.5,1627.5,1627.5,1627.5,,6,0
2013-08-27,1640,1642.25,1613.75,1615,,2403,56
2013-08-27,1608.25,1634.75,1607.25,1608.25,,432,15
2013-08-27,1601.25,1601.25,1601.25,1601.25,,6,0
2013-08-28,1619.5,1625.75,1612.25,1619,,2472,119
2013-08-28,1612.25,1618.25,1607.5,1612.5,,432,0
2013-08-28,1605.5,1605.5,1605.5,1605.5,,6,0
2013-08-29,1617.5,1631.25,1615.25,1623.5,,2465,39
2013-08-29,1617,1624,1609,1617,,432,1
2013-08-29,1610,1611.25,1610,1610,,6,0
2013-08-30,1630.25,1631.25,1613,1618,,2468,34
2013-08-30,1611.5,1624,1607.25,1611.5,,432,0
2013-08-30,1604.5,1604.5,1604.5,1604.5,,6,0
2013-09-03,1625,1636.25,1618.5,1625.75,,2471,23
2013-09-03,1619.25,1629,1619.25,1619.25,,432,2
2013-09-03,1612.25,1615.5,1612.25,1612.25,,6,0
2013-09-04,1628.25,1641,1622.5,1640,,2479,46
2013-09-04,1632,1633.75,1616.75,1633.5,,435,3
2013-09-04,1626.5,1626.5,1626.5,1626.5,,6,0
2013-09-05,1640.75,1644.5,1637.75,1639.5,,2440,75
2013-09-05,1633,1637.25,1631.25,1633,,436,11
2013-09-05,1626,1626,1626,1626,,6,0
2013-09-06,1638.75,1650.5,1626.25,1640.25,,2437,16
2013-09-06,1640.5,1643.25,1619.75,1633.75,,436,0
2013-09-06,1634.75,1634.75,1618.5,1626.75,,6,0
2013-09-09,1645.25,1658,1639.75,1655.75,,2464,128
2013-09-09,1642,1651,1642,1649.25,,436,12
2013-09-09,1642.25,1642.25,1642.25,1642.25,,6,1
2013-09-10,1657.25,1670,1657.25,1669,,2460,112
2013-09-10,1657,1663,1657,1662.75,,438,2
2013-09-10,1655.75,1655.75,1655.75,1655.75,,6,0
2013-09-11,1668,1676.5,1665,1675.75,,2564,183
2013-09-11,1661.75,1669.5,1658.75,1669.5,,442,2
2013-09-11,1662.5,1662.5,1662.5,1662.5,,6,0
2013-09-12,1676,1676.5,1668.5,1671.75,,2952,491
2013-09-12,1667.75,1667.75,1662.25,1665.5,,442,4
2013-09-12,1658.5,1658.5,1657,1658.5,,6,0
2013-09-13,1669,1676.75,1668,1675.5,,2953,58
2013-09-13,1665,1669.25,1661.5,1669.25,,441,6
2013-09-13,1662.25,1662.25,1656.75,1662.25,,6,0
2013-09-16,1683.25,1696.75,1681.5,1684.5,,2941,105
2013-09-16,1685,1690,1678.25,1678.25,,441,8
2013-09-16,1671.25,1679,1671.25,1671.25,,6,0
2013-09-17,1683.75,1692.5,1681.25,1691.5,,2777,555
2013-09-17,1675.5,1685.75,1675.5,1685.25,,443,10
2013-09-17,1678.25,1678.25,1678.25,1678.25,,6,0
2013-09-18,1691.5,1716,1685,1711.25,,2840,164
2013-09-18,1685.75,1709,1681.25,1704.5,,440,7
2013-09-18,1673,1700.5,1673,1697.5,,6,0
2013-09-18,1690.5,1690.5,1690.5,1690.5,0,0,0
2013-09-19,1711.5,1719.75,1707,1710.75,,3419,902
2013-09-19,1706.5,1713,1700.75,1704,,444,23
2013-09-19,1697,1701,1697,1697,,7,1
2013-09-19,1690,1690,1690,1690,0,0,0
2013-09-20,1710,1712.75,1694.5,1695.5,,4012,889
2013-09-20,1698.75,1705,1688.75,1689,,451,5
2013-09-20,1692,1696.75,1682.5,1682.5,,7,0
2013-09-20,1675.5,1675.5,1675.5,1675.5,0,0,0
2013-09-23,1698.75,1700.5,1682.75,1686,,4938,3309
2013-09-23,1689,1693,1677.25,1679.25,,476,7
2013-09-23,1675.5,1684.75,1672,1673.25,,12,5
2013-09-23,1675.25,1675.25,1667.25,1667.25,0,0,0
2013-09-24,1686.25,1694,1681,1685.75,,5103,2572
2013-09-24,1675.5,1686.75,1675,1679,,455,75
2013-09-24,1669,1678.75,1669,1673,,33,61
2013-09-24,1667,1673.75,1664.75,1667,,100,230
2013-09-25,1685.25,1688,1677.75,1679,,4898,3346
2013-09-25,1675.75,1680.75,1671.75,1672.5,,498,64
2013-09-25,1672.5,1672.5,1666.5,1666.5,,34,1
2013-09-25,1666.5,1667.5,1660.5,1660.5,,100,0
2013-09-26,1680.75,1690.5,1679.25,1685.75,,5106,5458
2013-09-26,1673,1683.25,1673,1679,,765,335
2013-09-26,1673,1675.25,1673,1673,,37,3
2013-09-26,1667,1669.75,1667,1667,,100,2
2013-09-27,1687.25,1688.25,1673.5,1679.5,,5099,3420
2013-09-27,1670,1681.25,1667.5,1673,,765,1
2013-09-27,1666.5,1666.5,1664.25,1666.5,,37,0
2013-09-27,1659.75,1668,1658.25,1659.75,,100,0
2013-09-30,1670,1674,1660.25,1667.5,,5161,2577
2013-09-30,1663.75,1666.75,1654.5,1661,,766,7
2013-09-30,1655.75,1655.75,1654.25,1654.25,,37,0
2013-09-30,1647.75,1655.75,1644.5,1647.75,,100,0
2013-10-01,1672.75,1685.25,1668.75,1682.75,,5769,7350
2013-10-01,1665,1678,1663,1676,,764,5
2013-10-01,1669.5,1669.5,1669.5,1669.5,,36,2
2013-10-01,1662.75,1662.75,1662.75,1662.75,,100,2
2013-10-02,1684.25,1684.5,1666.75,1676.5,,5694,5131
2013-10-02,1669.75,1677.5,1660.75,1669.75,,964,203
2013-10-02,1663,1663,1656,1663,,36,0
2013-10-02,1649.25,1659,1649.25,1656.5,,100,0
2013-10-03,1675.25,1677.75,1656.75,1663,,5523,7878
2013-10-03,1659,1670.5,1650.5,1656,,962,0
2013-10-03,1649.5,1649.5,1645.75,1649.5,,236,223
2013-10-03,1643,1643,1642.75,1643,,105,10
2013-10-04,1663.25,1679,1661,1678,,6002,4328
2013-10-04,1655.25,1671.5,1654.75,1671.25,,967,29
2013-10-04,1664.75,1664.75,1664.75,1664.75,,236,0
2013-10-04,1642.75,1658,1642.75,1658,,105,0
2013-10-07,1669,1673,1660,1661,,5811,6306
2013-10-07,1659.5,1659.5,1654.25,1654.25,,967,1
2013-10-07,1647.5,1647.5,1647.5,1647.5,,236,0
2013-10-07,1641,1641,1641,1641,,105,4
2013-10-08,1661.75,1664.75,1640,1643.75,,6587,6251
2013-10-08,1647,1657.25,1635.75,1637,,968,11
2013-10-08,1653.25,1653.25,1630.25,1630.25,,236,0
2013-10-08,1623.75,1641.5,1623.75,1623.75,,105,0
2013-10-09,1642.75,1651.25,1633.5,1642,,7400,4588
2013-10-09,1643.25,1647.5,1627.5,1635.25,,1167,212
2013-10-09,1628.75,1635,1622,1628.75,,233,5
2013-10-09,1622,1625.75,1619.75,1622,,105,0
2013-10-10,1644.25,1681,1641.5,1678.25,,8751,9047
2013-10-10,1652,1671.75,1652,1671.75,,1168,8
2013-10-10,1665,1666,1665,1665,,233,0
2013-10-10,1635.25,1658.5,1635.25,1658.5,,105,0
2013-10-11,1676.5,1693.25,1666.75,1692.25,,10160,7788
2013-10-11,1670.75,1685.75,1665.5,1685.75,,1074,106
2013-10-11,1679,1679,1659,1679,,233,0
2013-10-11,1672.5,1672.5,1653,1672.5,,105,5
2013-10-14,1678.75,1700,1674.25,1697.5,,10677,4156
2013-10-14,1670.5,1692.5,1668.25,1691,,982,122
2013-10-14,1684.5,1684.5,1666.25,1684.5,,233,0
2013-10-14,1677.75,1677.75,1663.25,1677.75,,105,0
